,valid_datetime,Day-ahead_Price,Balancing_Price,price_signal,system_imbalance,alpha
57670,2024-01-05 10:00:00+00:00,81.1,103,21.9,351.7318,0.088317717
57671,2024-01-05 10:30:00+00:00,81.1,102,20.9,194.0916,0.088294862
57672,2024-01-05 11:00:00+00:00,81.36,58.2,-23.16,-162.5944,0.088317939
57673,2024-01-05 11:30:00+00:00,81.36,58.28,-23.08,-151.782,0.088246698
57674,2024-01-05 12:00:00+00:00,82.57,56.03829,-26.53171,-320.5878,0.088241681
57675,2024-01-05 12:30:00+00:00,82.57,58.3,-24.27,-463.35,0.088198152
57676,2024-01-05 13:00:00+00:00,86.79,60.15,-26.64,-97.0171,0.08821556
57677,2024-01-05 13:30:00+00:00,86.79,60,-26.79,-55.5069,0.088263993
57678,2024-01-05 14:00:00+00:00,89.54,120,30.46,29.429,0.088457677
57679,2024-01-05 14:30:00+00:00,89.54,60.18,-29.36,-81.5293,0.088482684
57680,2024-01-05 15:00:00+00:00,100.89,60.07,-40.82,-273.6103,0.088565615
57681,2024-01-05 15:30:00+00:00,100.89,120,19.11,52.4577,0.08857549
57682,2024-01-05 16:00:00+00:00,102.63,118,15.37,54.1044,0.088633247
57683,2024-01-05 16:30:00+00:00,102.63,117.4,14.77,52.9168,0.088739944
57684,2024-01-05 17:00:00+00:00,96.23,128.88,32.65,249.4668,0.088655374
57685,2024-01-05 17:30:00+00:00,96.23,119,22.77,224.5667,0.088549698
57686,2024-01-05 18:00:00+00:00,89.14,61.05,-28.09,-1.1751,0.088473186
57687,2024-01-05 18:30:00+00:00,89.14,118,28.86,29.1052,0.088464284
57688,2024-01-05 19:00:00+00:00,82.58,118,35.42,84.9265,0.088455993
57689,2024-01-05 19:30:00+00:00,82.58,114,31.42,116.1963,0.088446989
57690,2024-01-05 20:00:00+00:00,83.53,111,27.47,100.7396,0.088651667
57691,2024-01-05 20:30:00+00:00,83.53,109,25.47,23.0282,0.088651227
57692,2024-01-05 21:00:00+00:00,75.29,61.4,-13.89,-25.5842,0.088706444
57693,2024-01-05 21:30:00+00:00,75.29,61.4,-13.89,-130.4543,0.088695349
57694,2024-01-05 22:00:00+00:00,76.37,61.45,-14.92,-2.3778,0.088690653
57695,2024-01-05 22:30:00+00:00,76.37,111.21461,34.84461,99.5315,0.088714627
57696,2024-01-05 23:00:00+00:00,84.66,61.47,-23.19,-44.8775,0.088717412
57697,2024-01-05 23:30:00+00:00,84.66,62,-22.66,-14.2013,0.088691559
57698,2024-01-06 00:00:00+00:00,80.52,61.5,-19.02,-213.6964,0.088673558
57699,2024-01-06 00:30:00+00:00,80.52,61.49,-19.03,-309.5393,0.08865869
57700,2024-01-06 01:00:00+00:00,75.52,61.49,-14.03,-314.1348,0.088691894
57701,2024-01-06 01:30:00+00:00,75.52,61,-14.52,-432.0589,0.088613142
57702,2024-01-06 02:00:00+00:00,71.51,61,-10.51,-382.2815,0.088537299
57703,2024-01-06 02:30:00+00:00,71.51,60,-11.51,-505.6094,0.088425288
57704,2024-01-06 03:00:00+00:00,70.35,59,-11.35,-470.4729,0.08835177
57705,2024-01-06 03:30:00+00:00,70.35,59,-11.35,-453.5114,0.088252968
57706,2024-01-06 04:00:00+00:00,70.22,59,-11.22,-317.1519,0.088206271
57707,2024-01-06 04:30:00+00:00,70.22,59,-11.22,-279.489,0.088166748
57708,2024-01-06 05:00:00+00:00,72.89,60,-12.89,-113.5425,0.088169636
57709,2024-01-06 05:30:00+00:00,72.89,60,-12.89,-42.754,0.088160363
57710,2024-01-06 06:00:00+00:00,77.14,60,-17.14,-115.3726,0.088149376
57711,2024-01-06 06:30:00+00:00,77.14,60,-17.14,-169.08,0.088159521
57712,2024-01-06 07:00:00+00:00,81.06,51.1,-29.96,-474.0841,0.088136956
57713,2024-01-06 07:30:00+00:00,81.06,51.5,-29.56,-611.7754,0.088047371
57714,2024-01-06 08:00:00+00:00,85.57,60,-25.57,-352.8953,0.088056143
57715,2024-01-06 08:30:00+00:00,85.57,51.1,-34.47,-460.9735,0.088039569
57716,2024-01-06 09:00:00+00:00,86.76,55.52492,-31.23508,-344.8206,0.088028932
57717,2024-01-06 09:30:00+00:00,86.76,60,-26.76,-251.3994,0.08804244
57718,2024-01-06 10:00:00+00:00,86.25,60,-26.25,-160.1619,0.088025581
57719,2024-01-06 10:30:00+00:00,86.25,101.12,14.87,49.5901,0.088050959
57720,2024-01-06 11:00:00+00:00,82.73,101.5,18.77,28.2235,0.088061128
57721,2024-01-06 11:30:00+00:00,82.73,126.92088,44.19088,117.2873,0.088108016
57722,2024-01-06 12:00:00+00:00,84.1,135,50.9,486.4154,0.088096785
57723,2024-01-06 12:30:00+00:00,84.1,63.9,-20.2,-34.8829,0.088066011
57724,2024-01-06 13:00:00+00:00,83.4,61.5,-21.9,-55.538,0.088041967
57725,2024-01-06 13:30:00+00:00,83.4,61.05,-22.35,-26.6066,0.088015341
57726,2024-01-06 14:00:00+00:00,85.85,131.18,45.33,252.8138,0.088039098
57727,2024-01-06 14:30:00+00:00,85.85,135,49.15,271.9119,0.088067665
57728,2024-01-06 15:00:00+00:00,98.14,130,31.86,170.6683,0.088084016
57729,2024-01-06 15:30:00+00:00,98.14,126.8,28.66,237.4272,0.088085305
57730,2024-01-06 16:00:00+00:00,104.61,61.84923,-42.76077,-79.8861,0.088081491
57731,2024-01-06 16:30:00+00:00,104.61,116.9,12.29,259.0396,0.088040518
57732,2024-01-06 17:00:00+00:00,99.33,118.95,19.62,303.4037,0.087993459
57733,2024-01-06 17:30:00+00:00,99.33,116.9,17.57,188.7989,0.087984855
57734,2024-01-06 18:00:00+00:00,86.84,118.95,32.11,281.3563,0.087990492
57735,2024-01-06 18:30:00+00:00,86.84,118.95,32.11,246.65,0.088005794
57736,2024-01-06 19:00:00+00:00,80.81,116.9,36.09,13.5153,0.088051942
57737,2024-01-06 19:30:00+00:00,80.81,62.25,-18.56,-248.4916,0.088051097
57738,2024-01-06 20:00:00+00:00,79.43,62.25,-17.18,-255.5599,0.088023125
57739,2024-01-06 20:30:00+00:00,79.43,62.25,-17.18,-178.1459,0.088002673
57740,2024-01-06 21:00:00+00:00,74.34,108,33.66,27.4094,0.087984127
57741,2024-01-06 21:30:00+00:00,74.34,62.5,-11.84,-158.9114,0.087959476
57742,2024-01-06 22:00:00+00:00,76.54,62.3,-14.24,-239.4204,0.087943094
57743,2024-01-06 22:30:00+00:00,76.54,62.31,-14.23,-355.3822,0.087904066
57744,2024-01-06 23:00:00+00:00,85.56,62.51,-23.05,-36.0081,0.08785733
57745,2024-01-06 23:30:00+00:00,85.56,110,24.44,25.2966,0.087871602
57746,2024-01-07 00:00:00+00:00,84.18,62.5,-21.68,-225.0009,0.087765289
57747,2024-01-07 00:30:00+00:00,84.18,105,20.82,197.0224,0.087672922
57748,2024-01-07 01:00:00+00:00,75.16,62.51,-12.65,-28.9441,0.087680227
